PLATFORM_NUMBER,CYCLE_NUMBER,PLATFORM_TYPE,DIRECTION,time,latitude,longitude,PRES,PRES_QC,TEMP,TEMP_QC,PSAL,PSAL_QC
,,,,UTC,degrees_north,degrees_east,decibar,,degree_Celsius,,PSU,
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,75.0,1,25.795,1,35.102,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,85.1,1,24.649,1,35.116,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,95.1,1,23.304,1,35.166,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,105.3,1,21.984,1,35.189,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,115.2,1,20.921,1,35.198,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,125.3,1,19.346,1,35.148,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,135.1,1,18.044,1,35.035,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,144.6,1,16.384,1,34.985,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,154.9,1,15.941,1,35.018,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,165.0,1,15.543,1,35.04,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,174.8,1,14.649,1,35.026,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,184.8,1,14.136,1,35.031,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,194.7,1,13.354,1,35.022,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,210.0,1,13.159,1,35.031,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,230.3,1,12.821,1,35.058,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,250.0,1,12.441,1,35.048,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,270.3,1,12.096,1,35.033,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,290.0,1,11.796,1,35.019,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,309.8,1,11.603,1,35.01,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,330.1,1,11.343,1,35.004,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,350.3,1,10.96,1,34.968,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,369.8,1,10.749,1,34.954,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,390.0,1,10.561,1,34.942,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,410.1,1,10.362,1,34.941,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,430.1,1,10.168,1,34.923,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,450.2,1,9.925,1,34.897,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,470.2,1,9.754,1,34.893,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,490.2,1,9.563,1,34.882,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,512.3,1,9.333,1,34.87,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,537.5,1,9.127,1,34.869,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,562.7,1,8.911,1,34.876,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,587.6,1,8.697,1,34.883,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,612.8,1,8.622,1,34.894,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,637.4,1,8.343,1,34.876,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,662.4,1,8.123,1,34.864,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,687.5,1,8.073,1,34.876,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,712.6,1,7.883,1,34.861,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,737.5,1,7.76,1,34.867,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,762.6,1,7.815,1,34.907,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,787.5,1,7.752,1,34.928,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,812.4,1,7.58,1,34.918,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,837.5,1,7.409,1,34.913,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,862.7,1,7.394,1,34.938,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,887.6,1,7.28,1,34.931,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,912.5,1,7.104,1,34.914,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,937.4,1,6.947,1,34.904,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,962.3,1,6.651,1,34.874,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,987.3,1,6.291,1,34.839,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1024.9,1,6.14,1,34.84,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1075.1,1,5.85,1,34.835,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1124.8,1,5.646,1,34.834,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1175.1,1,5.403,1,34.827,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1225.0,1,5.244,1,34.826,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1276.8,1,4.921,1,34.807,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1324.7,1,4.704,1,34.806,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1374.8,1,4.515,1,34.807,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1424.9,1,4.279,1,34.802,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1476.0,1,4.059,1,34.8,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1524.4,1,3.838,1,34.796,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1574.9,1,3.665,1,34.793,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1624.8,1,3.546,1,34.791,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1675.8,1,3.385,1,34.787,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1724.6,1,3.246,1,34.785,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1774.8,1,3.088,1,34.78,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1825.5,1,2.925,1,34.777,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1875.1,1,2.82,1,34.774,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1925.5,1,2.723,1,34.772,1
2903951,12,PROVOR_III,A,2025-04-21T12:52:00Z,-3.5143516666666668,80.62884166666667,1963.2,1,2.628,1,34.769,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,0.3,1,30.615,3,33.343,3
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1.0,1,30.605,3,33.276,3
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1.9,1,30.426,3,33.303,3
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,2.8,1,29.955,1,33.592,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,3.9,1,29.809,1,33.689,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,4.9,1,29.776,1,33.708,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,6.1,1,29.749,1,33.707,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,6.8,1,29.736,1,33.708,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,7.9,1,29.723,1,33.707,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,9.0,1,29.715,1,33.705,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,9.8,1,29.705,1,33.703,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,15.2,1,29.628,1,33.696,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,25.3,1,29.566,1,33.713,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,35.1,1,29.517,1,33.772,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,45.1,1,29.259,1,33.842,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,55.5,1,28.784,1,34.025,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,65.5,1,28.356,1,34.091,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,75.6,1,28.159,1,34.44,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,85.4,1,26.12,1,34.499,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,94.6,1,24.272,1,34.625,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,105.4,1,22.815,1,34.766,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,115.0,1,21.976,1,34.838,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,125.2,1,20.788,1,34.858,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,135.6,1,19.971,1,34.934,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,145.7,1,19.206,1,34.896,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,155.2,1,18.909,1,34.965,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,165.2,1,19.024,1,35.172,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,175.3,1,18.974,1,35.214,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,185.6,1,18.666,1,35.199,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,195.7,1,18.363,1,35.17,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,212.4,1,16.892,1,34.972,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,238.5,1,15.334,1,34.956,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,262.4,1,14.295,1,34.97,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,287.4,1,13.211,1,34.998,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,313.4,1,12.508,1,35.014,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,337.9,1,12.051,1,35.024,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,362.7,1,11.693,1,35.034,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,387.4,1,11.382,1,35.034,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,412.4,1,11.118,1,35.033,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,437.8,1,10.88,1,35.033,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,462.8,1,10.707,1,35.036,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,487.5,1,10.505,1,35.036,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,512.4,1,10.291,1,35.033,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,537.4,1,10.07,1,35.031,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,562.9,1,9.837,1,35.027,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,588.1,1,9.647,1,35.023,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,612.9,1,9.484,1,35.02,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,638.2,1,9.297,1,35.015,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,663.4,1,9.079,1,35.009,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,688.8,1,8.871,1,35.003,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,712.5,1,8.651,1,34.997,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,737.5,1,8.458,1,34.991,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,762.5,1,8.335,1,34.988,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,788.0,1,8.186,1,34.983,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,813.3,1,8.076,1,34.98,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,838.1,1,7.971,1,34.978,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,863.2,1,7.837,1,34.973,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,888.3,1,7.688,1,34.969,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,913.0,1,7.512,1,34.962,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,937.7,1,7.318,1,34.955,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,962.7,1,7.139,1,34.949,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,987.5,1,6.954,1,34.943,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1012.7,1,6.811,1,34.939,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1038.0,1,6.679,1,34.934,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1062.7,1,6.564,1,34.93,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1087.8,1,6.446,1,34.925,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1113.1,1,6.346,1,34.921,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1138.2,1,6.233,1,34.916,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1163.2,1,6.099,1,34.911,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1187.9,1,5.987,1,34.907,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1212.9,1,5.894,1,34.903,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1237.3,1,5.81,1,34.9,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1262.4,1,5.71,1,34.896,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1287.8,1,5.591,1,34.891,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1313.1,1,5.475,1,34.887,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1337.8,1,5.392,1,34.884,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1362.7,1,5.298,1,34.881,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1388.1,1,5.193,1,34.876,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1413.2,1,5.086,1,34.872,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1438.0,1,4.994,1,34.868,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1462.8,1,4.882,1,34.865,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1487.9,1,4.761,1,34.86,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1512.7,1,4.651,1,34.856,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1537.9,1,4.554,1,34.852,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1563.5,1,4.451,1,34.848,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1587.4,1,4.347,1,34.844,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1612.5,1,4.236,1,34.839,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1637.7,1,4.12,1,34.835,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1663.0,1,3.993,1,34.829,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1688.0,1,3.87,1,34.824,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1712.7,1,3.766,1,34.82,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1737.8,1,3.67,1,34.816,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1762.6,1,3.558,1,34.812,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1787.7,1,3.46,1,34.807,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1812.9,1,3.367,1,34.803,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1837.9,1,3.28,1,34.8,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1863.1,1,3.213,1,34.797,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1888.6,1,3.14,1,34.794,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1912.8,1,3.089,1,34.791,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1938.0,1,3.012,1,34.788,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1962.7,1,2.948,1,34.786,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,1987.8,1,2.895,1,34.783,1
2903988,7,ARVOR,A,2025-03-27T14:11:21Z,13.85,85.85,2012.4,1,2.846,1,34.781,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,0.1,1,27.404,1,36.439,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,0.9,1,27.426,1,36.425,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,1.8,1,27.421,1,36.426,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,2.7,1,27.414,1,36.429,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,3.7,1,27.408,1,36.435,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,4.8,1,27.422,1,36.431,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,5.7,1,27.419,1,36.431,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,6.8,1,27.419,1,36.43,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,7.9,1,27.421,1,36.43,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,9.0,1,27.422,1,36.432,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,10.0,1,27.421,1,36.43,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,15.7,1,27.369,1,36.427,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,25.1,1,26.793,1,36.362,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,35.9,1,25.138,1,36.25,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,45.1,1,24.503,1,36.215,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,55.1,1,24.583,1,36.43,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,65.0,1,24.272,1,36.39,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,75.0,1,24.135,1,36.396,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,85.3,1,24.116,1,36.442,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,95.5,1,24.111,1,36.49,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,105.5,1,23.676,1,36.418,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,115.6,1,22.225,1,36.07,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,125.7,1,21.297,1,35.931,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,135.1,1,20.829,1,35.879,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,145.1,1,20.56,1,35.94,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,155.5,1,20.242,1,35.973,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,165.3,1,19.958,1,36.044,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,175.3,1,19.397,1,36.042,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,185.6,1,19.16,1,36.08,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,195.2,1,19.154,1,36.223,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,212.9,1,18.306,1,36.217,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,236.9,1,17.176,1,36.13,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,262.9,1,16.22,1,36.036,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,288.0,1,15.361,1,35.909,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,312.4,1,14.838,1,35.833,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,338.1,1,14.738,1,35.869,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,363.2,1,14.476,1,35.888,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,387.3,1,14.018,1,35.844,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,413.3,1,13.672,1,35.808,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,437.9,1,13.329,1,35.765,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,463.3,1,13.087,1,35.741,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,488.1,1,12.968,1,35.745,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,512.7,1,12.783,1,35.728,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,538.0,1,12.583,1,35.71,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,562.9,1,12.365,1,35.692,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,587.7,1,12.136,1,35.671,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,612.9,1,11.947,1,35.665,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,637.9,1,11.77,1,35.659,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,663.1,1,11.592,1,35.643,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,688.4,1,11.389,1,35.624,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,713.4,1,11.185,1,35.605,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,737.8,1,11.023,1,35.59,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,762.9,1,10.883,1,35.579,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,787.7,1,10.771,1,35.573,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,812.5,1,10.573,1,35.554,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,837.9,1,10.38,1,35.535,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,863.2,1,10.124,1,35.503,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,888.2,1,9.9,1,35.475,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,913.1,1,9.709,1,35.455,1
3902669,4,ARVOR,A,2025-03-31T15:00:20Z,19.666666666666668,64.65,937.7,1,9.51,1,35.433,1
