platform_deployment,time,latitude,longitude,PRES,PRES_QC,TEMP,TEMP_QC,PSAL,PSAL_QC,POSITION_QC
,UTC,degrees_north,degrees_east,decibar,,degree_Celsius,,PSU,,
sea057_20220707,2022-07-03T14:02:26Z,23.5904,58.16826666666666,0.0549,1,28.2624,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:03:26Z,23.5904,58.16825000000001,0.0483,1,28.2207,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:04:27Z,23.590333333333334,58.16825000000001,0.052,1,28.2337,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:05:27Z,23.590333333333334,58.16823333333333,0.0548,1,27.9138,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:06:27Z,23.590300000000003,58.16823333333333,0.0453,1,28.2158,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:07:27Z,23.590300000000003,58.168216666666666,0.0466,1,28.6239,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:08:27Z,23.590333333333334,58.16823333333333,0.0479,1,28.4225,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:09:27Z,23.590333333333334,58.16825000000001,0.0479,1,29.2438,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:10:27Z,23.590333333333334,58.16825000000001,0.0464,1,29.2238,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:11:27Z,23.590333333333334,58.16825000000001,0.0509,1,29.565,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:12:27Z,23.590366666666668,58.16826666666666,0.0506,1,29.8933,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:13:27Z,23.590383333333328,58.1683,0.0512,1,29.2879,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:14:27Z,23.59026666666667,58.16823333333333,0.0482,1,29.3188,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:15:27Z,23.590216666666667,58.16811666666668,0.0527,1,30.45,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:16:27Z,23.590166666666665,58.16798333333333,0.0547,1,30.2639,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:17:27Z,23.59011666666667,58.16786666666667,0.0493,1,30.0884,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:18:27Z,23.590083333333336,58.16773333333334,0.0455,1,30.3255,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:19:27Z,23.590066666666665,58.16759999999999,0.0483,1,30.8288,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:20:27Z,23.590049999999998,58.167500000000004,0.0476,1,31.1286,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:21:27Z,23.59045,58.16835,0.0526,1,31.1806,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:22:27Z,23.590366666666668,58.1683,0.0457,1,31.1756,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:23:27Z,23.590366666666668,58.16828333333333,0.0538,1,31.4351,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:24:27Z,23.590333333333334,58.16825000000001,0.0445,1,31.6027,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:25:27Z,23.590316666666663,58.16813333333333,0.0462,1,31.7018,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:26:27Z,23.590283333333332,58.16803333333334,0.0473,1,31.6552,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:27:27Z,23.59026666666667,58.16786666666667,0.0459,1,31.5449,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:28:27Z,23.59025,58.16774999999999,0.0498,1,31.832,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:29:27Z,23.590233333333337,58.16761666666666,0.0447,1,31.8697,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:30:27Z,23.590199999999996,58.167500000000004,0.0575,1,31.7721,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:31:27Z,23.590283333333332,58.16828333333333,0.0542,1,31.8175,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:32:27Z,23.590349999999997,58.16831666666667,0.0509,1,31.7966,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:33:27Z,23.590366666666668,58.16828333333333,0.0523,1,31.7477,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:34:27Z,23.590366666666668,58.16828333333333,0.052,1,30.1918,1,NaN,NaN,4
sea057_20220707,2022-07-03T14:35:27Z,23.590366666666668,58.16828333333333,0.0518,1,29.6406,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:26:00Z,23.598466666666663,58.16263333333333,0.0832,1,36.4061,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:27:00Z,23.598433333333332,58.16265,0.0669,1,36.681,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:28:00Z,23.598466666666663,58.16265,0.0635,1,37.519,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:29:00Z,23.598433333333332,58.16268333333334,0.0616,1,36.7756,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:30:00Z,23.598450000000003,58.16268333333334,0.0584,1,37.328,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:31:00Z,23.598450000000003,58.162699999999994,0.0543,1,36.8261,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:32:01Z,23.598433333333332,58.162699999999994,0.047,1,37.6954,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:33:01Z,23.59841666666667,58.162699999999994,0.0445,1,39.0743,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:34:01Z,23.598433333333332,58.16271666666667,0.0262,1,39.2625,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:35:01Z,23.598466666666663,58.16271666666667,0.0273,1,39.0829,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:36:01Z,23.598499999999998,58.16271666666667,0.0267,1,38.4465,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:37:01Z,23.598499999999998,58.16271666666667,0.0227,1,39.3373,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:38:01Z,23.598483333333334,58.162699999999994,0.0191,1,38.6944,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:39:01Z,23.59853333333333,58.162666666666674,0.0191,1,39.6353,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:40:01Z,23.59855,58.16263333333333,0.0156,1,40.072,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:41:01Z,23.598499999999998,58.16258333333334,0.0202,1,39.3838,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:42:01Z,23.59851666666667,58.162600000000005,0.0153,1,39.4048,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:43:01Z,23.598450000000003,58.16261666666666,0.0111,1,40.5175,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:44:01Z,23.598366666666667,58.16261666666666,0.0073,1,40.3718,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:45:01Z,23.59826666666667,58.16263333333333,0.0083,1,40.8389,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:46:01Z,23.5982,58.16265,-0.0013,1,41.1173,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:47:01Z,23.59811666666667,58.16265,-0.001,1,40.7009,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:48:01Z,23.598016666666663,58.162666666666674,-0.0048,1,41.2139,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:49:01Z,23.598483333333334,58.162699999999994,-0.0029,1,41.5365,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:50:01Z,23.598483333333334,58.162699999999994,-0.0054,1,40.2932,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:51:01Z,23.598466666666663,58.162699999999994,-0.0054,1,42.97,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:52:01Z,23.5984,58.16271666666667,5.0E-4,1,40.4273,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:53:01Z,23.598300000000002,58.16271666666667,0.0061,1,40.2812,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:54:01Z,23.598216666666666,58.162733333333335,0.0076,1,39.3104,1,NaN,NaN,4
sea057_20220707,2022-07-04T08:55:01Z,23.59815,58.16275,0.0192,1,40.5813,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:56:01Z,23.598049999999997,58.16275,0.0082,1,40.8729,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:57:01Z,23.598016666666663,58.16283333333334,0.0228,1,40.3448,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:58:01Z,23.598433333333332,58.16263333333333,0.0186,1,41.0672,4,NaN,NaN,4
sea057_20220707,2022-07-04T08:59:02Z,23.598450000000003,58.162666666666674,0.0228,1,42.2148,4,NaN,NaN,4
sea057_20220707,2022-07-04T09:00:02Z,23.598450000000003,58.162666666666674,0.0183,1,41.389,4,NaN,NaN,4
sea057_20220707,2022-07-04T09:01:02Z,23.59841666666667,58.16271666666667,0.0067,1,41.4563,4,NaN,NaN,4
sea057_20220707,2022-07-04T09:02:02Z,23.59838333333333,58.1628,0.0058,1,41.3545,4,NaN,NaN,4
sea057_20220707,2022-07-04T09:03:02Z,23.5984,58.16271666666667,-0.0023,1,44.2532,4,NaN,NaN,4
sea057_20220707,2022-07-04T09:04:02Z,23.598333333333336,58.16263333333333,-0.0065,1,42.5903,4,NaN,NaN,4
sea057_20220707,2022-07-04T09:05:02Z,23.59828333333333,58.162549999999996,-0.0026,1,43.5076,4,NaN,NaN,4
sea057_20220707,2022-07-07T03:33:04Z,23.994733333333336,57.70174999999999,0.1853,1,31.1114,1,NaN,NaN,1
sea057_20220707,2022-07-07T03:34:04Z,23.994816666666665,57.701633333333334,1.9081,1,31.0041,1,36.87743,1,1
sea057_20220707,2022-07-07T03:35:04Z,23.994866666666667,57.70159999999999,1.8897,1,31.0013,1,36.880215,1,1
sea057_20220707,2022-07-07T03:36:04Z,23.994849999999996,57.701633333333334,9.4576,1,30.9709,1,36.875668,1,1
sea057_20220707,2022-07-07T03:37:04Z,23.99476666666667,57.70181666666667,17.2902,1,27.171,1,36.57824,1,1
sea057_20220707,2022-07-07T03:38:04Z,23.99475,57.701899999999995,21.7309,1,26.0908,1,36.52,1,1
sea057_20220707,2022-07-07T03:39:04Z,23.994716666666665,57.70198333333333,26.0817,1,25.7149,1,36.558517,1,1
sea057_20220707,2022-07-07T03:40:04Z,23.994699999999998,57.70203333333334,28.9031,1,25.3271,1,36.74557,1,1
sea057_20220707,2022-07-07T03:41:04Z,23.994683333333334,57.702083333333334,31.4899,1,25.1911,1,36.58111,1,1
sea057_20220707,2022-07-07T03:42:04Z,23.99465,57.702116666666676,32.8622,1,24.9422,1,36.569874,1,1
sea057_20220707,2022-07-07T03:43:04Z,23.99461666666667,57.70216666666667,31.0618,1,25.0126,1,36.55635,1,1
sea057_20220707,2022-07-07T03:44:05Z,23.994566666666667,57.70225000000001,25.7843,1,25.491,1,36.534435,1,1
sea057_20220707,2022-07-07T03:45:05Z,23.994533333333333,57.702333333333335,20.9312,1,26.5051,1,36.43409,1,1
sea057_20220707,2022-07-07T03:46:05Z,23.994516666666662,57.70243333333333,17.2136,1,27.0858,1,36.449234,1,1
sea057_20220707,2022-07-07T03:47:05Z,23.994500000000002,57.70248333333334,14.464,1,29.5517,1,36.658646,1,1
sea057_20220707,2022-07-07T03:48:05Z,23.99448333333333,57.70249999999999,13.8528,1,29.976,1,36.79606,1,1
sea057_20220707,2022-07-07T03:49:05Z,23.99448333333333,57.70249999999999,13.4011,1,30.4905,1,36.844078,1,1
sea057_20220707,2022-07-07T03:50:05Z,23.99448333333333,57.70251666666666,11.8393,1,30.7845,1,36.83442,1,1
sea057_20220707,2022-07-07T03:51:05Z,23.994400000000002,57.70258333333333,1.2493,1,30.981,1,36.868584,1,1
sea057_20220707,2022-07-07T03:52:05Z,23.9948,57.701800000000006,2.0472,1,30.9728,1,36.864006,1,1
sea057_20220707,2022-07-07T03:53:05Z,23.9948,57.70181666666667,1.9536,1,30.9736,1,36.869877,1,1
sea057_20220707,2022-07-07T03:54:05Z,23.994883333333338,57.701766666666664,1.9233,1,30.9745,1,36.87444,1,1
sea057_20220707,2022-07-07T03:55:05Z,23.99491666666667,57.70174999999999,1.8334,1,30.98,1,36.876766,1,1
sea057_20220707,2022-07-07T03:56:05Z,23.994966666666663,57.701699999999995,1.9158,1,30.9815,1,36.87574,1,1
sea057_20220707,2022-07-07T03:57:05Z,23.994983333333334,57.701699999999995,1.913,1,30.9839,1,36.875813,1,1
sea057_20220707,2022-07-07T03:58:05Z,23.99505,57.70168333333333,1.9104,1,30.9869,1,36.877174,1,1
sea057_20220707,2022-07-07T03:59:05Z,23.9951,57.701633333333334,1.982,1,30.9808,1,36.877117,1,1
sea057_20220707,2022-07-07T04:00:05Z,23.99518333333333,57.70158333333334,0.6963,1,30.9866,1,36.87744,1,1
sea057_20220707,2022-07-07T04:01:05Z,23.995299999999997,57.7015,1.6327,1,30.99,1,36.880974,1,1
sea057_20220707,2022-07-07T04:02:05Z,23.995400000000004,57.701433333333334,2.0193,1,30.9877,1,36.88384,1,1
sea057_20220707,2022-07-07T04:03:05Z,23.995416666666664,57.701433333333334,1.9117,1,30.9974,1,36.881466,1,1
sea057_20220707,2022-07-07T04:04:05Z,23.995449999999998,57.70141666666667,2.0084,1,30.9922,1,36.88253,1,1
sea057_20220707,2022-07-07T04:05:05Z,23.99548333333333,57.70141666666667,1.8872,1,30.9978,1,36.88198,1,1
sea057_20220707,2022-07-07T04:06:05Z,23.99551666666667,57.701433333333334,2.2502,1,30.9956,1,36.88183,1,1
sea057_20220707,2022-07-07T04:07:05Z,23.995433333333335,57.701483333333336,15.8801,1,27.4447,1,36.451588,1,1
sea057_20220707,2022-07-07T04:08:05Z,23.99523333333333,57.701483333333336,26.0869,1,25.4652,1,36.525307,1,1
sea057_20220707,2022-07-07T04:09:05Z,23.99523333333333,57.70130000000001,37.2108,1,24.418,1,36.571823,1,1
sea057_20220707,2022-07-07T04:10:05Z,23.99533333333333,57.7011,46.8122,1,23.779,1,36.586708,1,1
sea057_20220707,2022-07-07T04:11:05Z,23.995433333333335,57.70091666666667,54.6832,1,23.591,1,36.613697,1,1
sea057_20220707,2022-07-07T04:12:05Z,23.99548333333333,57.700833333333335,50.1172,1,23.6766,1,36.600845,1,1
sea057_20220707,2022-07-07T04:13:05Z,23.995616666666667,57.70066666666666,38.382,1,24.3289,1,36.587288,1,1
sea057_20220707,2022-07-07T04:14:05Z,23.995749999999997,57.7005,29.7367,1,25.2538,1,36.54462,1,1
sea057_20220707,2022-07-07T04:15:05Z,23.995850000000004,57.70036666666667,21.7285,1,26.5493,1,36.48972,1,1
sea057_20220707,2022-07-07T04:16:05Z,23.995966666666664,57.70021666666666,13.6249,1,28.9679,1,36.694126,1,1
sea057_20220707,2022-07-07T04:17:06Z,23.99605,57.70013333333333,11.0147,1,30.7193,1,36.915264,1,1
sea057_20220707,2022-07-07T04:18:06Z,23.996066666666668,57.70056666666666,2.2655,1,30.9529,1,36.865364,1,1
sea057_20220707,2022-07-07T04:19:05Z,23.99608333333333,57.700583333333334,2.2404,1,30.9636,1,36.865498,1,1
sea057_20220707,2022-07-07T04:20:06Z,23.996100000000002,57.700583333333334,1.9254,1,30.9646,1,36.862114,1,1
sea057_20220707,2022-07-07T04:21:06Z,23.996166666666667,57.70055000000001,1.9316,1,30.9607,1,36.88691,1,1
sea057_20220707,2022-07-07T04:22:06Z,23.996199999999998,57.70056666666666,1.9181,1,30.968,1,36.870083,1,1
sea057_20220707,2022-07-07T04:23:06Z,23.996199999999998,57.70056666666666,1.9899,1,30.9827,1,36.8789,1,1
sea057_20220707,2022-07-07T04:24:06Z,23.996266666666664,57.700516666666665,1.9637,1,30.9884,1,36.88427,1,1
sea057_20220707,2022-07-07T04:25:06Z,23.996266666666664,57.70053333333333,9.5988,1,30.9487,1,36.87054,1,1
sea057_20220707,2022-07-07T04:26:06Z,23.996166666666667,57.70075,26.9307,1,25.3999,1,36.550644,1,1
sea057_20220707,2022-07-07T04:27:06Z,23.996283333333334,57.700833333333335,36.0059,1,24.5246,1,36.54807,1,1
sea057_20220707,2022-07-07T04:28:06Z,23.996449999999996,57.70073333333333,46.555,1,23.7821,1,36.589764,1,1
sea057_20220707,2022-07-07T04:29:06Z,23.996566666666663,57.70056666666666,56.8548,1,23.5936,1,36.63184,1,1
sea057_20220707,2022-07-07T04:30:06Z,23.99665,57.700383333333335,65.9961,1,23.4169,1,36.623997,1,1
sea057_20220707,2022-07-07T04:31:06Z,23.996733333333335,57.70018333333334,75.0827,1,23.496,1,36.715546,1,1
sea057_20220707,2022-07-07T04:32:06Z,23.9968,57.7,83.8994,1,23.3947,1,36.77213,1,1
sea057_20220707,2022-07-07T04:33:06Z,23.996899999999997,57.699816666666656,92.7981,1,23.1965,1,36.77237,1,1
sea057_20220707,2022-07-07T04:34:06Z,23.99696666666667,57.699616666666664,101.7188,1,22.896,1,36.961575,1,1
sea057_20220707,2022-07-07T04:35:06Z,23.997049999999998,57.69943333333334,110.5828,1,21.8958,1,36.672962,1,1
sea057_20220707,2022-07-07T04:36:06Z,23.997133333333334,57.69926666666667,119.3348,1,22.5043,1,37.009285,1,1
sea057_20220707,2022-07-07T04:37:06Z,23.997216666666667,57.69908333333333,127.6608,1,23.5112,1,37.49691,1,1
sea057_20220707,2022-07-07T04:38:06Z,23.997266666666665,57.698883333333335,136.1255,1,24.2317,1,37.840816,1,1
sea057_20220707,2022-07-07T04:39:06Z,23.997349999999997,57.69871666666666,144.2953,1,23.9461,1,37.810448,1,1
sea057_20220707,2022-07-07T04:40:06Z,23.997433333333333,57.698566666666665,152.0611,1,24.0435,1,37.92686,1,1
sea057_20220707,2022-07-07T04:41:06Z,23.99755,57.698433333333334,159.4658,1,23.4078,1,37.819088,1,1
sea057_20220707,2022-07-07T04:42:06Z,23.99765,57.69828333333333,167.092,1,24.2333,1,38.197052,1,1
sea057_20220707,2022-07-07T04:43:06Z,23.997716666666665,57.698116666666664,174.7861,1,24.3389,1,38.243065,1,1
sea057_20220707,2022-07-07T04:44:06Z,23.997766666666667,57.697950000000006,182.4079,1,24.4762,1,38.294964,1,1
sea057_20220707,2022-07-07T04:45:06Z,23.997850000000003,57.697783333333334,190.5044,1,24.4645,1,38.31694,1,1
sea057_20220707,2022-07-07T04:46:06Z,23.997933333333336,57.697633333333336,198.9411,1,24.3053,1,38.29502,1,1
sea057_20220707,2022-07-07T04:47:06Z,23.998033333333336,57.697466666666664,207.3211,1,24.368,1,38.35162,1,1
sea057_20220707,2022-07-07T04:48:06Z,23.9981,57.6973,215.5374,1,24.3194,1,38.33673,1,1
sea057_20220707,2022-07-07T04:49:06Z,23.998166666666666,57.69713333333334,224.0306,1,24.3195,1,38.33883,1,1
sea057_20220707,2022-07-07T04:50:06Z,23.99825,57.69696666666667,232.4575,1,24.1642,1,38.294624,1,1
sea057_20220707,2022-07-07T04:51:06Z,23.998333333333335,57.69681666666667,240.5316,1,23.5982,1,38.13909,1,1
sea057_20220707,2022-07-07T04:52:06Z,23.9984,57.69663333333333,248.8476,1,23.0458,1,38.00944,1,1
sea057_20220707,2022-07-07T04:53:06Z,23.998466666666666,57.69646666666666,257.3287,1,23.0135,1,37.996094,1,1
sea057_20220707,2022-07-07T04:54:07Z,23.998516666666667,57.6963,265.6408,1,22.6378,1,37.87719,1,1
sea057_20220707,2022-07-07T04:55:07Z,23.998583333333332,57.69611666666666,274.0944,1,22.589,1,37.89139,1,1
sea057_20220707,2022-07-07T04:56:07Z,23.998649999999998,57.695933333333336,282.4836,1,22.5112,1,37.853783,1,1
sea057_20220707,2022-07-07T04:57:07Z,23.998750000000005,57.69578333333334,290.9154,1,22.0278,1,37.76284,1,1
sea057_20220707,2022-07-07T04:58:07Z,23.99885,57.69563333333334,298.4543,1,21.3292,1,37.63282,1,1
sea057_20220707,2022-07-07T04:59:07Z,23.998933333333337,57.695499999999996,302.99,1,21.0907,1,37.603138,1,1
sea057_20220707,2022-07-07T05:00:07Z,23.999016666666662,57.6954,294.7482,1,21.5091,1,37.672516,1,1
sea057_20220707,2022-07-07T05:01:07Z,23.999183333333335,57.695233333333334,280.3701,1,22.4932,1,37.88809,1,1
sea057_20220707,2022-07-07T05:02:07Z,23.999333333333333,57.69506666666666,270.6427,1,22.5525,1,37.89062,1,1
sea057_20220707,2022-07-07T05:03:07Z,23.999483333333334,57.694900000000004,260.6294,1,23.0364,1,38.00744,1,1
sea057_20220707,2022-07-07T05:04:07Z,23.999633333333335,57.69473333333334,250.3595,1,22.9803,1,37.983536,1,1
sea057_20220707,2022-07-07T05:05:07Z,23.999783333333333,57.694583333333334,240.3541,1,23.6159,1,38.15925,1,1
sea057_20220707,2022-07-07T05:06:07Z,23.999933333333335,57.694433333333336,230.3185,1,24.1395,1,38.30525,1,1
sea057_20220707,2022-07-07T05:07:07Z,24.000083333333336,57.694266666666664,220.4074,1,24.3009,1,38.34095,1,1
sea057_20220707,2022-07-07T05:08:07Z,24.000216666666667,57.694116666666666,210.7074,1,24.4264,1,38.37768,1,1
sea057_20220707,2022-07-07T05:09:07Z,24.000366666666665,57.693949999999994,200.716,1,24.3965,1,38.36252,1,1
sea057_20220707,2022-07-07T05:10:07Z,24.000533333333337,57.693799999999996,190.8151,1,24.4637,1,38.32464,1,1
sea057_20220707,2022-07-07T05:11:07Z,24.000683333333335,57.69365,180.8626,1,24.4369,1,38.29206,1,1
sea057_20220707,2022-07-07T05:12:07Z,24.000833333333336,57.69349999999999,171.3419,1,24.4064,1,38.254227,1,1
sea057_20220707,2022-07-07T05:13:07Z,24.000983333333338,57.693349999999995,161.8503,1,23.9596,1,38.066025,1,1
sea057_20220707,2022-07-07T05:14:07Z,24.001116666666668,57.69318333333334,152.3794,1,24.0687,1,37.908012,1,1
sea057_20220707,2022-07-07T05:15:07Z,24.001249999999995,57.69301666666667,143.0121,1,23.9884,1,37.83732,1,1
sea057_20220707,2022-07-07T05:16:07Z,24.001383333333333,57.69285,133.2768,1,24.1747,1,37.841484,1,1
sea057_20220707,2022-07-07T05:17:07Z,24.001533333333334,57.69271666666667,123.828,1,23.14,1,37.309536,1,1
sea057_20220707,2022-07-07T05:18:07Z,24.001666666666665,57.69256666666667,114.65,1,22.3052,1,36.908512,1,1
sea057_20220707,2022-07-07T05:19:07Z,24.001800000000003,57.6924,106.0247,1,22.705,1,36.97334,1,1
sea057_20220707,2022-07-07T05:20:07Z,24.001933333333334,57.69226666666667,97.6326,1,23.0643,1,36.82378,1,1
sea057_20220707,2022-07-07T05:21:07Z,24.002066666666664,57.69213333333334,89.0675,1,23.3861,1,36.807564,1,1
sea057_20220707,2022-07-07T05:22:07Z,24.00218333333333,57.691966666666666,80.1399,1,23.2268,1,36.687458,1,1
sea057_20220707,2022-07-07T05:23:07Z,24.00231666666667,57.691833333333335,71.5106,1,23.4646,1,36.709175,1,1
sea057_20220707,2022-07-07T05:24:07Z,24.002433333333336,57.69168333333334,63.1201,1,23.5324,1,36.665474,1,1
sea057_20220707,2022-07-07T05:25:08Z,24.002549999999996,57.69155000000001,54.7346,1,23.582,1,36.6275,1,1
sea057_20220707,2022-07-07T05:26:08Z,24.002666666666663,57.69141666666666,46.8108,1,23.7696,1,36.599976,1,1
sea057_20220707,2022-07-07T05:27:08Z,24.0028,57.69128333333333,38.8899,1,24.0762,1,36.598843,1,1
sea057_20220707,2022-07-07T05:28:08Z,24.00291666666667,57.69115,30.9177,1,24.8501,1,36.582928,1,1
sea057_20220707,2022-07-07T05:29:08Z,24.003016666666667,57.69101666666667,23.6277,1,25.7885,1,36.55586,1,1
sea057_20220707,2022-07-07T05:30:08Z,24.003116666666664,57.69088333333334,16.4869,1,27.7306,1,36.563374,1,1
sea057_20220707,2022-07-07T05:31:08Z,24.00316666666667,57.69076666666667,10.5199,1,30.9397,1,36.864906,1,1
sea057_20220707,2022-07-07T05:32:08Z,24.003233333333334,57.6907,4.2719,1,30.8479,1,36.896664,1,1
sea057_20220707,2022-07-07T05:33:07Z,24.001716666666667,57.694983333333326,1.8655,1,30.9858,1,36.878624,1,1
sea057_20220707,2022-07-07T05:34:07Z,24.001716666666667,57.694983333333326,1.8551,1,30.9901,1,36.879345,1,1
sea057_20220707,2022-07-07T05:35:07Z,24.00173333333333,57.69495,2.0023,1,30.9469,1,36.88863,1,1
sea057_20220707,2022-07-07T05:36:07Z,24.00173333333333,57.69488333333334,2.1462,1,30.996,1,36.872784,1,1
sea057_20220707,2022-07-07T05:37:08Z,24.00175,57.694816666666675,1.9844,1,31.0079,1,36.882782,1,1
sea057_20220707,2022-07-07T05:38:08Z,24.00175,57.6948,1.9071,1,31.0302,1,36.877815,1,1
sea057_20220707,2022-07-07T05:39:08Z,24.00175,57.69476666666666,2.0211,1,31.0219,1,36.88784,1,1
sea057_20220707,2022-07-07T05:40:08Z,24.001766666666672,57.694716666666665,2.1769,1,31.0134,1,36.882793,1,1
sea057_20220707,2022-07-07T05:41:08Z,24.001783333333332,57.6947,2.1143,1,31.0131,1,36.89008,1,1
sea057_20220707,2022-07-07T05:42:08Z,24.001783333333332,57.69465,2.042,1,31.0361,1,36.886723,1,1
sea057_20220707,2022-07-07T05:43:08Z,24.001783333333332,57.69461666666666,1.9912,1,31.043,1,36.88778,1,1
sea057_20220707,2022-07-07T05:44:08Z,24.001783333333332,57.694583333333334,2.6794,1,31.0381,1,36.88023,1,1
sea057_20220707,2022-07-07T05:45:08Z,24.001716666666667,57.69468333333332,21.3993,1,26.2861,1,36.423775,1,1
sea057_20220707,2022-07-07T05:46:08Z,24.001666666666665,57.694816666666675,29.616,1,25.1331,1,36.549442,1,1
sea057_20220707,2022-07-07T05:47:08Z,24.001816666666667,57.694849999999995,39.5416,1,24.0168,1,36.58942,1,1
sea057_20220707,2022-07-07T05:48:08Z,24.002,57.69476666666666,48.5827,1,23.7106,1,36.595448,1,1
sea057_20220707,2022-07-07T05:49:08Z,24.002166666666668,57.69468333333332,56.5429,1,23.6038,1,36.64333,1,1
sea057_20220707,2022-07-07T05:50:08Z,24.002333333333333,57.694583333333334,64.7588,1,23.5192,1,36.654144,1,1
sea057_20220707,2022-07-07T05:51:08Z,24.00248333333333,57.69448333333333,73.0661,1,23.4895,1,36.69854,1,1
sea057_20220707,2022-07-07T05:52:08Z,24.002650000000003,57.69438333333333,81.2227,1,23.3132,1,36.71932,1,1
sea057_20220707,2022-07-07T05:53:08Z,24.002816666666664,57.69431666666666,88.938,1,23.4453,1,36.80888,1,1
sea057_20220707,2022-07-07T05:54:08Z,24.002983333333336,57.694266666666664,96.0262,1,23.0812,1,36.804222,1,1
sea057_20220707,2022-07-07T05:55:08Z,24.003133333333334,57.69418333333333,103.0828,1,22.8245,1,36.918415,1,1
sea057_20220707,2022-07-07T05:56:08Z,24.003283333333336,57.69408333333334,110.4991,1,23.0587,1,37.138847,1,1
sea057_20220707,2022-07-07T05:57:08Z,24.003416666666666,57.694,117.6976,1,22.6707,1,37.02046,1,1
sea057_20220707,2022-07-07T05:58:08Z,24.003566666666664,57.6939,124.8697,1,23.8877,1,37.71445,1,1
sea057_20220707,2022-07-07T05:59:08Z,24.003716666666666,57.693799999999996,132.2807,1,24.1597,1,37.82571,1,1
sea057_20220707,2022-07-07T06:00:08Z,24.003883333333338,57.69371666666666,139.6688,1,24.1198,1,37.915363,1,1
sea057_20220707,2022-07-07T06:01:08Z,24.004033333333336,57.69363333333334,146.5708,1,24.083,1,37.91298,1,1
sea057_20220707,2022-07-07T06:02:08Z,24.004183333333337,57.69356666666666,153.5219,1,23.9386,1,37.87931,1,1
sea057_20220707,2022-07-07T06:03:08Z,24.00433333333334,57.69348333333334,160.3583,1,23.5202,1,37.847805,1,1
sea057_20220707,2022-07-07T06:04:08Z,24.00448333333333,57.69341666666666,167.3812,1,24.1975,1,38.16889,1,1
